timestamp,pid,process_name,parent_process,cpu_usage,cpu_std,memory_usage,memory_delta,runtime,cpu_per_second,child_process_count
2026-03-12 15:35:59,5436,svchost.exe,services.exe,0.0,0,0.1,0.0,59770,0.0,0
2026-03-12 15:35:59,5528,nvcontainer.exe,services.exe,0.0,0,0.26,0.0,59770,0.0,4
2026-03-12 15:35:59,5544,MpDefenderCoreService.exe,services.exe,0.0,0,0.16,0.0,59770,0.0,0
2026-03-12 15:35:59,5572,Notion.exe,Notion.exe,0.0,0,0.36,0.0,53,0.0,0
2026-03-12 15:35:59,5656,svchost.exe,services.exe,0.0,0,0.06,0.0,14294,0.0,0
2026-03-12 15:35:59,5672,smartscreen.exe,svchost.exe,0.0,0,0.08,0.0,88,0.0,0
2026-03-12 15:35:59,5760,svchost.exe,services.exe,0.0,0,0.07,0.0,59771,0.0,0
2026-03-12 15:35:59,5864,SearchIndexer.exe,services.exe,0.0,0,0.19,0.0,59752,0.0,3
2026-03-12 15:35:59,5876,AsusAppService.exe,services.exe,0.0,0,0.19,0.0,59771,0.0,0
2026-03-12 15:35:59,5892,AsusProArtService.exe,services.exe,0.0,0,0.17,0.0,59772,0.0,1
2026-03-12 15:35:59,5900,AsusProArtUpdateService.exe,services.exe,0.0,0,0.15,0.0,59772,0.0,0
2026-03-12 15:35:59,5908,RuntimeBroker.exe,svchost.exe,0.0,0,0.07,0.0,93,0.0,0
2026-03-12 15:35:59,5920,AsusSoftwareManager.exe,services.exe,0.0,0,0.16,0.0,59772,0.0,0
2026-03-12 15:35:59,5928,AsusPTPService.exe,services.exe,0.0,0,0.05,0.0,59772,0.0,0
2026-03-12 15:35:59,5936,AsusSystemAnalysis.exe,services.exe,0.0,0,0.13,0.0,59773,0.0,0
2026-03-12 15:35:59,5952,svchost.exe,services.exe,0.0,0,0.45,0.0,59773,0.0,1
2026-03-12 15:35:59,5960,AsusSystemDiagnosis.exe,services.exe,0.0,0,0.11,0.0,59773,0.0,0
2026-03-12 15:35:59,5968,AsusScreenXpertHostService.exe,services.exe,0.0,0,0.18,0.0,59773,0.0,1
2026-03-12 15:35:59,5980,GlideXNearService.exe,services.exe,0.0,0,0.1,0.0,59773,0.0,0
2026-03-12 15:35:59,5988,AsusSwitch.exe,services.exe,0.0,0,0.09,0.0,59774,0.0,0
2026-03-12 15:35:59,5996,IntelAudioService.exe,services.exe,0.0,0,0.29,0.0,59774,0.0,0
2026-03-12 15:35:59,6004,jhi_service.exe,services.exe,0.0,0,0.05,0.0,59774,0.0,0
2026-03-12 15:35:59,6012,GlideXRemoteService.exe,services.exe,0.0,0,0.1,0.0,59774,0.0,0
2026-03-12 15:35:59,6020,OneApp.IGCC.WinService.exe,services.exe,0.0,0,0.25,0.0,59774,0.0,0
2026-03-12 15:35:59,6028,GlideXService.exe,services.exe,0.0,0,0.14,0.0,59775,0.0,0
2026-03-12 15:35:59,6036,LMIGuardianSvc.exe,services.exe,0.0,0,0.11,0.0,59775,0.0,0
2026-03-12 15:35:59,6048,ipfsvc.exe,services.exe,0.0,0,0.04,0.0,59775,0.0,0
2026-03-12 15:35:59,6076,OfficeClickToRun.exe,services.exe,0.0,0,0.31,0.0,59775,0.0,0
2026-03-12 15:35:59,6096,GlideXServiceExt.exe,services.exe,0.0,0,0.12,0.0,59775,0.0,0
2026-03-12 15:35:59,6120,servicehost.exe,services.exe,0.0,0,0.25,0.0,59776,0.0,1
2026-03-12 15:35:59,6132,svchost.exe,services.exe,0.0,0,0.18,0.0,59776,0.0,0
2026-03-12 15:35:59,6172,ipf_uf.exe,services.exe,0.0,0,0.05,0.0,59776,0.0,1
2026-03-12 15:35:59,6196,AsusScreenXpertUI.exe,AsusScreenXpertHostService.exe,0.0,0,0.09,0.0,109,0.0,0
2026-03-12 15:35:59,6240,RtkAudUService64.exe,services.exe,0.0,0,0.11,0.0,59776,0.0,0
2026-03-12 15:35:59,6268,svchost.exe,services.exe,0.0,0,0.05,0.0,107,0.0,0
2026-03-12 15:35:59,6284,RstMwService.exe,services.exe,0.0,0,0.07,0.0,59777,0.0,0
